variant,notes,n_selected,jaccard_vs_baseline,W1_hgb_auc,W1_hgb_ap,W1_logreg_auc,W2_hgb_auc,W2_hgb_ap,W2_logreg_auc,sec,top5
A_baseline_F|W1hold,Scaler→Var→SelectKBest(F) | metrics=official_run_fsds,15,1.0,0.754353464246017,0.000984251968503937,0.14968506854390518,0.5425696594427244,0.0011996038259170301,0.5088416589964577,0.45250797271728516,"e_n_exp,u_n_events,u_n_exp,u_n_uniq_items,u_span_sec"
Z_combined|W1hold,COMBINED(=cmean+π→FSDS): cmean pre→21 + π-stable F→15 | fused→official_FSDS,15,1.0,0.754353464246017,0.000984251968503937,0.14968506854390518,0.5426254427802415,0.0011996747844464882,0.5088416589964577,0.4937858581542969,"u_span_sec,i_n_users,i_n_covisit_neighbors,i_credit_last,i_share_last"
P_po_vimp_FSDS|W1hold,PO-VIMP pre→21 (risk=1.25052e-06) then FSDS-F→15 | fused→official_FSDS,15,1.0,0.754353464246017,0.000984251968503937,0.14968506854390518,0.5451356929685103,0.0012095022450313284,0.5088416589964577,2.6934802532196045,"i_n_users,i_log1p_n_users,i_n_covisit_neighbors,i_log1p_n_covisit,i_n_exp"
Z_combined_PO|W1hold,COMBINED-PO: cmean⋈PO-VIMP→21 | 5-fold π-stable SelectKBest(F) | PO-risk=1.25052e-06 | →FSDS | fused→official_FSDS,15,1.0,0.754353464246017,0.000984251968503937,0.14968506854390518,0.5426254427802415,0.0011996747844464882,0.5088416589964577,2.7631402015686035,"u_span_sec,i_n_users,i_n_covisit_neighbors,i_credit_last,i_share_last"
