variant,notes,n_selected,jaccard_vs_baseline,W1_hgb_auc,W1_hgb_ap,W1_logreg_auc,W2_hgb_auc,W2_hgb_ap,W2_logreg_auc,sec,top5
A_baseline_F|W1hold,Scaler→Var→SelectKBest(F) | metrics=official_run_fsds,18,1.0,0.6441155743481325,0.0009813542688910696,0.9203664552501762,0.74541182048922,0.005801654208922788,0.45963378238920033,0.5559024810791016,"e_n_exp,u_n_events,u_n_exp,u_n_uniq_items,u_span_sec"
