variant,notes,n_selected,jaccard_vs_baseline,W1_hgb_auc,W1_hgb_ap,W1_logreg_auc,W2_hgb_auc,W2_hgb_ap,W2_logreg_auc,sec,top5
Z_combined_MI|W1hold,COMBINED-MI(=cmean+π-MI→FSDS): cmean pre→16 + π-stable MI→8 | fused→official_FSDS,8,,0.4189570119802678,0.0006031363088057901,0.602184637068358,0.596881711432795,0.001483486779261427,0.4511651744623881,1.4762368202209473,"u_log1p_n_uniq,i_credit_last,i_log1p_n_exp,ui_pop_mismatch,u_n_events"
