variant,notes,n_selected,jaccard_vs_baseline,W1_hgb_auc,W1_hgb_ap,W1_logreg_auc,W2_hgb_auc,W2_hgb_ap,W2_logreg_auc,sec,top5
A_baseline_F|W1hold,Scaler→Var→SelectKBest(F) | metrics=official_run_fsds,15,1.0,0.5458877515001765,0.0006724949562878278,0.48464525238263323,0.8362898502217387,0.017055797184651396,0.6457060775946225,0.31818509101867676,"e_n_exp,u_n_exp,u_n_uniq_items,u_log1p_n_events,u_log1p_n_uniq"
Z_combined|W1hold,COMBINED(=cmean+π→FSDS): cmean pre→21 + π-stable F→15 | fused→official_FSDS,15,0.6666666666666666,0.622132015531239,0.000531632110579479,0.5428873985174727,0.8428897163417287,0.00901259805414031,0.7445402058405154,0.4236414432525635,"i_share_first,i_credit_first,i_n_exp,e_log1p_exp,e_n_exp"
P_po_vimp_FSDS|W1hold,PO-VIMP pre→18 (risk=1.15413e-06) then FSDS-F→15 | fused→official_FSDS,15,0.6666666666666666,0.69219908224497,0.000980392156862745,0.583127426756089,0.8709835996987698,0.01359683589075088,0.5152916073968705,2.7186264991760254,"ui_pop_mismatch,i_n_users,i_log1p_n_exp,u_n_exp,i_n_exp"
Z_combined_PO|W1hold,COMBINED-PO: cmean⋈PO-VIMP→18 | 5-fold π-stable SelectKBest(F) | PO-risk=1.15413e-06 | →FSDS | fused→official_FSDS,15,0.5789473684210527,0.692905047652665,0.000980392156862745,0.632192022590893,0.867120603575712,0.013131144620907866,0.6211125986667783,2.6992108821868896,"i_share_first,i_credit_first,i_n_exp,u_span_sec,i_log1p_n_covisit"
