variant,notes,n_selected,jaccard_vs_baseline,W1_hgb_auc,W1_hgb_ap,W1_logreg_auc,W2_hgb_auc,W2_hgb_ap,W2_logreg_auc,sec,top5
A_baseline_F|W1hold,Scaler→Var→SelectKBest(F) | metrics=official_run_fsds,15,1.0,0.754353464246017,0.000984251968503937,0.14968506854390518,0.5425696594427244,0.0011996038259170301,0.5088416589964577,0.45397496223449707,"e_n_exp,u_n_events,u_n_exp,u_n_uniq_items,u_span_sec"
