feature,score,rank,selected
u_span_sec,1.6009351761729682,1,1
i_n_users,0.9068508096158088,2,1
i_n_covisit_neighbors,0.8383844608694991,3,1
u_n_exp,0.7522775947398711,4,1
u_n_uniq_items,0.7276551497866298,5,1
i_log1p_n_users,0.7103892284489567,6,1
i_credit_last,0.7053768060278608,7,1
i_credit_linear,0.5994876191830459,8,1
