variant,notes,n_selected,jaccard_vs_baseline,W1_hgb_auc,W1_hgb_ap,W1_logreg_auc,W2_hgb_auc,W2_hgb_ap,W2_logreg_auc,sec,top5
Z_combined_MI|W1hold,COMBINED-MI(=cmean+π-MI→FSDS): cmean pre→21 + π-stable MI→12 | fused→official_FSDS,12,,0.6092481468408047,0.0006849315068493151,0.35933639251676663,0.8410035422419323,0.008457012062002094,0.5505327308732881,1.754988193511963,"u_n_events,u_log1p_n_events,ui_pop_mismatch,u_n_uniq_items,i_share_first"
