variant,notes,n_selected,jaccard_vs_baseline,W1_hgb_auc,W1_hgb_ap,W1_logreg_auc,W2_hgb_auc,W2_hgb_ap,W2_logreg_auc,sec,top5
A_baseline_F|W1hold,Scaler→Var→SelectKBest(F) | metrics=official_run_fsds,15,1.0,0.754353464246017,0.000984251968503937,0.14968506854390518,0.5425696594427244,0.0011996038259170301,0.5088416589964577,0.45159411430358887,"e_n_exp,u_n_events,u_n_exp,u_n_uniq_items,u_span_sec"
P_po_vimp_FSDS|W1hold,PO-VIMP pre→18 (risk=1.25052e-06) then FSDS-F→15 | fused→official_FSDS,15,0.6666666666666666,0.7665802148944053,0.001059322033898305,0.20266765468692105,0.536172007921234,0.0012148751785412016,0.32963071430563695,2.7286431789398193,"ui_pop_mismatch,i_n_users,i_log1p_n_users,i_log1p_n_exp,i_n_covisit_neighbors"
Z_combined_PO|W1hold,COMBINED-PO(α=0.5): cmean⋈PO-VIMP→18 | 3-fold π-stable SelectKBest(F) (n_pos=3) | PO-risk=1.25052e-06 | →FSDS | fused→official_FSDS,15,0.6666666666666666,0.7310114857354576,0.0010570824524312897,0.19377547239718418,0.5712527543022898,0.0013954818136149363,0.331025297743564,2.742565393447876,"u_span_sec,i_n_users,i_n_covisit_neighbors,u_n_exp,u_n_uniq_items"
Z_combined_PO_a03|W1hold,COMBINED-PO(α=0.3): cmean⋈PO-VIMP→18 | 3-fold π-stable SelectKBest(F) (n_pos=3) | PO-risk=1.25052e-06 | →FSDS | fused→official_FSDS,15,0.6666666666666666,0.7310114857354576,0.0010570824524312897,0.19377547239718418,0.5712527543022898,0.0013954818136149363,0.331025297743564,2.764698028564453,"u_span_sec,i_n_users,i_n_covisit_neighbors,u_n_exp,u_n_uniq_items"
Z_combined_PO_a07|W1hold,COMBINED-PO(α=0.7): cmean⋈PO-VIMP→18 | 3-fold π-stable SelectKBest(F) (n_pos=3) | PO-risk=1.25052e-06 | →FSDS | fused→official_FSDS,15,0.6666666666666666,0.7310114857354576,0.0010570824524312897,0.19377547239718418,0.5712527543022898,0.0013954818136149363,0.331025297743564,2.7707509994506836,"u_span_sec,i_n_users,i_n_covisit_neighbors,u_n_exp,u_n_uniq_items"
P_po_vimp_rare_pi|W1hold,PO-VIMP+rare-π: pre→18 | 3-fold π (n_pos=3)→15 | PO-risk=1.25052e-06 | →FSDS | fused→official_FSDS,15,0.6666666666666666,0.7310114857354576,0.0010570824524312897,0.19377547239718418,0.5712527543022898,0.0013954818136149363,0.331025297743564,2.7465364933013916,"u_span_sec,i_n_users,i_n_covisit_neighbors,u_n_exp,u_n_uniq_items"
Z_combined_PO_rare|W1hold,COMBINED-PO-rare: cmean⋈PO→18 | 3-fold π (n_pos=3)→15 | PO-risk=1.25052e-06 | →FSDS | fused→official_FSDS,15,0.6666666666666666,0.7310114857354576,0.0010570824524312897,0.19377547239718418,0.5712527543022898,0.0013954818136149363,0.331025297743564,2.7376105785369873,"u_span_sec,i_n_users,i_n_covisit_neighbors,u_n_exp,u_n_uniq_items"
