tag,variant,k,seed,W1_hgb_auc,W1_hgb_ap,W2_hgb_auc,W2_hgb_ap,W2_logreg_auc,jaccard_vs_A,top5
k12_s2,Z_combined,12,2,0.6489587010236498,0.0008169934640522,0.7786482302736173,0.0081020805671222,0.6872437452932808,nan,i_n_exp,e_log1p_exp,e_n_exp,i_share_first,i_credit_first
k12_s2,Z_combined_MI,12,2,0.6092481468408047,0.0006849315068493,0.8410035422419323,0.008457012062002,0.5505327308732881,nan,u_n_events,u_log1p_n_events,ui_pop_mismatch,u_n_uniq_items,i_share_first
k15_s0,A_baseline_F,15,0,0.6620859760394644,0.0010131712259371,0.7679169107187682,0.0113757502486806,0.4668507516804731,1.0,e_n_exp,u_n_events,u_n_exp,u_n_uniq_items,u_span_sec
k15_s0,Z_combined,15,0,0.6620859760394644,0.0010131712259371,0.7735126767634507,0.0115004713261592,0.4668507516804731,nan,u_n_uniq_items,ui_pop_mismatch,e_log1p_exp,e_n_exp,i_log1p_n_exp
k15_s0,Z_combined_MI,15,0,0.5801620859760395,0.0008250825082508,0.540244191559981,0.0014690418248434,0.7979806431818817,nan,e_log1p_exp,e_n_exp,i_share_last,i_credit_linear,i_share_first
k15_s1,A_baseline_F,15,1,0.754353464246017,0.0009842519685039,0.5425696594427244,0.001199603825917,0.5088416589964577,1.0,e_n_exp,u_n_events,u_n_exp,u_n_uniq_items,u_span_sec
k15_s1,Z_combined,15,1,0.754353464246017,0.0009842519685039,0.5426254427802415,0.0011996747844464,0.5088416589964577,nan,u_span_sec,i_n_users,i_n_covisit_neighbors,i_credit_last,i_share_last
k15_s1,Z_combined_MI,15,1,0.6250463134494257,0.0009842519685039,0.4158403759796949,0.0010169812604925,0.4163807770618916,nan,e_log1p_exp,i_share_first,i_log1p_n_users,u_log1p_n_uniq,i_share_linear
k15_s2,A_baseline_F,15,2,0.5458877515001765,0.0006724949562878,0.8362898502217387,0.0170557971846513,0.6457060775946225,1.0,e_n_exp,u_n_exp,u_n_uniq_items,u_log1p_n_events,u_log1p_n_uniq
k15_s2,Z_combined,15,2,0.622132015531239,0.0005316321105794,0.8428897163417287,0.0090125980541403,0.7445402058405154,nan,i_share_first,i_credit_first,i_n_exp,e_log1p_exp,e_n_exp
k15_s2,Z_combined_MI,15,2,0.4682315566537239,0.0005476451259583,0.8192375812344853,0.0097424155232325,0.4850152009594734,nan,u_n_events,u_log1p_n_events,ui_pop_mismatch,e_log1p_exp,e_n_exp
k18_s0,A_baseline_F,18,0,0.6441155743481325,0.000981354268891,0.74541182048922,0.0058016542089227,0.4596337823892003,1.0,e_n_exp,u_n_events,u_n_exp,u_n_uniq_items,u_span_sec
k18_s0,Z_combined,18,0,0.6441155743481325,0.000981354268891,0.7454257663235991,0.0058017094227416,0.4596337823892003,nan,e_log1p_exp,e_n_exp,u_n_uniq_items,i_n_exp,i_log1p_n_covisit
k18_s0,Z_combined_MI,18,0,0.5981324876673714,0.000871839581517,0.7464577580676651,0.0030825723492613,0.8222812595877611,nan,e_log1p_exp,e_n_exp,i_credit_last,i_share_last,i_log1p_n_covisit
k18_s1,A_baseline_F,18,1,0.7665802148944053,0.0010593220338983,0.5285227177642038,0.0011714726401877,0.3322734499205088,1.0,e_n_exp,u_n_events,u_n_exp,u_n_uniq_items,u_span_sec
k18_s1,Z_combined,18,1,0.7665802148944053,0.0010593220338983,0.5285680417259364,0.0011675021564596,0.3322734499205088,nan,u_span_sec,i_n_users,i_n_covisit_neighbors,u_n_exp,u_n_uniq_items
k18_s1,Z_combined_MI,18,1,0.6380140792886254,0.0009960159362549,0.5818585613477254,0.0019550738932842,0.3981605444453742,nan,i_credit_last,e_log1p_exp,i_share_last,e_n_exp,i_share_first
k18_s2,A_baseline_F,18,2,0.6927285563007413,0.0009803921568627,0.8671589546202549,0.0131325031561774,0.6611650350040443,1.0,e_n_exp,u_n_exp,u_n_uniq_items,u_span_sec,u_log1p_n_events
k18_s2,Z_combined,18,2,0.692905047652665,0.0009803921568627,0.867120603575712,0.0131311446209078,0.721194879089616,nan,e_log1p_exp,e_n_exp,i_share_first,i_credit_first,i_n_exp
k18_s2,Z_combined_MI,18,2,0.6159548182139075,0.0007199424046076,0.8303837893621175,0.017647725698308,0.7541419128106435,nan,u_n_events,u_log1p_n_events,ui_pop_mismatch,e_log1p_exp,e_n_exp
