variant,notes,n_selected,jaccard_vs_baseline,W1_hgb_auc,W1_hgb_ap,W1_logreg_auc,W2_hgb_auc,W2_hgb_ap,W2_logreg_auc,sec,top5
A_baseline_F|W1hold,Scaler→Var→SelectKBest(F) | metrics=official_run_fsds,10,1.0,0.5572434234901815,0.0007204610951008645,0.11485735457576884,0.6132959584971969,0.001325659336482616,0.36161548545449473,0.26564693450927734,"e_n_exp,u_n_exp,u_n_uniq_items,u_span_sec,i_n_users"
